meeting_key,session_key,driver_number,lap_number,date_start,duration_sector_1,duration_sector_2,duration_sector_3,i1_speed,i2_speed,is_pit_out_lap,lap_duration,segments_sector_1,segments_sector_2,segments_sector_3,st_speed
1257,10010,63,14,2025-04-12T16:46:39.330000+00:00,45.494,56.091,29.112,79.0,214.0,False,130.697,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064]",132.0
1257,10010,55,12,2025-04-12T16:46:40.206000+00:00,29.037,38.929,22.878,242.0,271.0,False,90.844,"[2049, 2049, 2049, 2048, 2049, 2051, 2049, 2049, 2048, 2049]","[2048, 2049, 2049, 2049, 2051, 2049, 2049, 2049, 2049, 2049, 2049]","[2048, 2048, 2049, 2049, 2048, 2049, 2048]",316.0
1257,10010,22,11,2025-04-12T16:46:52.512000+00:00,46.441,51.639,30.064,190.0,221.0,False,128.144,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064]",65.0
1257,10010,27,16,2025-04-12T16:46:56.549000+00:00,29.27,39.479,23.034,242.0,273.0,False,91.783,"[2049, 2049, 2049, 2048, 2049, 2049, 2049, 2048, 2049, 2048]","[2049, 2048, 2048, 2049, 2049, 2048, 2048, 2051, 2049, 2048, 2049]","[2048, 2048, 2049, 2048, 2049, 2048, 2048]",319.0
1257,10010,44,12,2025-04-12T16:47:02.456000+00:00,39.44,53.794,32.256,155.0,190.0,False,125.49,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064]",175.0
1257,10010,7,12,2025-04-12T16:47:04.698000+00:00,29.094,39.215,22.936,244.0,272.0,False,91.245,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2048, 2051]","[2048, 2048, 2048, 2049, 2048, 2049, 2049, 2048, 2049, 2049, 2049]","[2048, 2049, 2049, 2049, 2048, 2048, 2048]",319.0
1257,10010,6,12,2025-04-12T16:47:14.178000+00:00,40.509,54.142,33.423,220.0,216.0,False,128.074,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064]",108.0
1257,10010,16,9,2025-04-12T16:47:19.164000+00:00,28.984,39.054,22.686,243.0,270.0,False,90.724,"[2048, 2048, 2048, 2049, 2049, 2049, 2049, 2049, 2048, 2049]","[2049, 2048, 2048, 2049, 2049, 2049, 2048, 2049, 2049, 2049, 2049]","[2049, 2048, 2048, 2049, 2048, 2048]",320.0
1257,10010,10,13,2025-04-12T16:47:28.487000+00:00,39.692,50.135,33.212,173.0,180.0,False,123.039,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064]",175.0
1257,10010,4,11,2025-04-12T16:47:30.796000+00:00,29.193,39.207,22.701,243.0,273.0,False,91.101,"[2049, 2049, 2049, 2049, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2051, 2051, 2049]","[2048, 2049, 2049, 2049, 2048, 2049, 2048]",316.0
1257,10010,1,11,2025-04-12T16:47:39.919000+00:00,37.656,53.246,32.169,159.0,202.0,False,123.071,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064]",187.0
1257,10010,14,15,2025-04-12T16:47:59.970000+00:00,35.995,50.344,33.722,197.0,162.0,False,120.061,"[2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064]",166.0
1257,10010,55,13,2025-04-12T16:48:11.127000+00:00,35.831,49.471,30.042,175.0,203.0,False,115.344,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064]",238.0
1257,10010,27,17,2025-04-12T16:48:28.217000+00:00,38.14,55.083,34.912,166.0,168.0,False,128.135,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064]",230.0
1257,10010,7,13,2025-04-12T16:48:35.942000+00:00,45.888,46.563,32.51,128.0,228.0,False,124.961,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064]",233.0
1257,10010,16,10,2025-04-12T16:48:49.795000+00:00,41.279,48.667,31.182,179.0,201.0,False,121.128,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064]",153.0
1257,10010,4,12,2025-04-12T16:49:01.937000+00:00,34.815,46.478,30.127,193.0,197.0,False,111.42,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064]",222.0
1257,10010,22,12,2025-04-12T16:57:04.801000+00:00,,49.186,24.906,173.0,211.0,True,599.029,"[2064, 2064, 2064, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2051, 2049, 2049]","[2051, 2049, 2049, 2049, 2051, 2051]",118.0
1257,10010,1,12,2025-04-12T16:57:17.040000+00:00,,47.489,24.642,198.0,238.0,True,565.239,"[2064, 2064, 2064, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2051, 2051, 2051, 2051, 2051, 2051, 2049, 2051, 2051]","[2049, 2051, 2051, 2051, 2051, 2051, 2051]",111.0
1257,10010,12,15,2025-04-12T16:57:22.817000+00:00,,54.771,25.287,176.0,178.0,True,668.386,"[2064, 2064, 2064, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2051, 2051, 2049, 2051, 2049]",53.0
1257,10010,55,14,2025-04-12T16:57:25.993000+00:00,,51.184,27.168,194.0,193.0,True,576.196,"[2064, 2064, 2064, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]",60.0
1257,10010,63,15,2025-04-12T16:57:42.062000+00:00,,53.391,25.519,190.0,197.0,True,666.874,"[2064, 2064, 2064, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2051, 2051, 2049, 2049, 2051]",61.0
1257,10010,10,14,2025-04-12T16:57:49.605000+00:00,,48.418,25.524,188.0,228.0,True,633.092,"[2064, 2064, 2064, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049]",75.0
1257,10010,44,13,2025-04-12T16:58:06.425000+00:00,,50.105,25.295,197.0,209.0,True,669.176,"[2064, 2064, 2064, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2051, 2049]",122.0
1257,10010,16,11,2025-04-12T16:58:26.476000+00:00,,55.027,28.991,184.0,214.0,True,589.903,"[2064, 2064, 2064, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2051]",88.0
1257,10010,81,10,2025-04-12T16:58:41.811000+00:00,,51.711,28.703,122.0,203.0,True,1016.859,"[2064, 2064, 2064, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]",120.0
1257,10010,4,13,2025-04-12T16:58:59.638000+00:00,,48.773,29.142,142.0,192.0,True,603.582,"[2064, 2064, 2064, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]",153.0
1257,10010,22,13,2025-04-12T16:58:59.694000+00:00,29.217,39.41,23.01,241.0,272.0,False,91.637,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2051, 2049, 2049, 2051, 2049]",314.0
1257,10010,1,13,2025-04-12T16:59:08.215000+00:00,29.628,39.514,22.915,234.0,274.0,False,92.057,"[2051, 2049, 2051, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2051, 2051, 2049, 2051, 2051, 2051]","[2051, 2049, 2051, 2051, 2049, 2048, 2048]",319.0
1257,10010,12,16,2025-04-12T16:59:34.218000+00:00,29.333,39.6,22.561,243.0,271.0,False,91.494,"[2049, 2049, 2049, 2051, 2049, 2049, 2049, 2049, 2051, 2049]","[2049, 2049, 2049, 2049, 2051, 2049, 2049, 2051, 2049, 2049, 2049]","[2051, 2049, 2051, 2051, 2051, 2049, 2049]",316.0
1257,10010,55,15,2025-04-12T16:59:42.556000+00:00,29.385,39.439,22.964,239.0,269.0,False,91.788,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2048]",313.0
1257,10010,63,16,2025-04-12T16:59:56.833000+00:00,28.846,38.873,22.645,243.0,273.0,False,90.364,"[2049, 2049, 2049, 2049, 2049, 2051, 2051, 2051, 2049, 2049]","[2049, 2051, 2051, 2049, 2049, 2049, 2049, 2049, 2051, 2051, 2051]","[2049, 2051, 2051, 2051, 2049, 2048, 2049]",318.0
1257,10010,10,15,2025-04-12T17:00:04.666000+00:00,29.368,39.289,23.089,243.0,272.0,False,91.746,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2051, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2048, 2048]",318.0
1257,10010,44,14,2025-04-12T17:00:17.065000+00:00,29.113,39.483,22.814,242.0,270.0,False,91.41,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2051, 2049, 2048, 2048]",317.0
1257,10010,22,14,2025-04-12T17:00:31.276000+00:00,33.224,47.018,29.132,208.0,237.0,False,109.374,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064]",256.0
1257,10010,1,14,2025-04-12T17:00:40.157000+00:00,35.184,44.813,28.081,223.0,254.0,False,108.078,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064]",234.0
1257,10010,16,12,2025-04-12T17:00:40.998000+00:00,29.278,39.323,22.754,241.0,269.0,False,91.355,"[2051, 2051, 2051, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2051, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2048]",319.0
1257,10010,81,11,2025-04-12T17:00:49.576000+00:00,28.902,38.771,22.56,243.0,273.0,False,90.233,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2051, 2051, 2049, 2049, 2049, 2051, 2049, 2049, 2049]","[2051, 2049, 2049, 2049, 2049, 2049]",315.0
1257,10010,4,14,2025-04-12T17:00:56.750000+00:00,28.8,38.99,22.606,243.0,273.0,False,90.396,"[2049, 2049, 2049, 2049, 2051, 2049, 2049, 2049, 2049, 2051]","[2049, 2049, 2049, 2049, 2051, 2049, 2049, 2049, 2051, 2049, 2051]","[2049, 2049, 2049, 2049, 2049, 2049, 2049]",317.0
1257,10010,12,17,2025-04-12T17:01:05.728000+00:00,36.071,47.623,28.835,184.0,208.0,False,112.529,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064]",245.0
1257,10010,55,16,2025-04-12T17:01:14.299000+00:00,34.517,47.565,28.859,206.0,199.0,False,110.941,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064]",254.0
1257,10010,63,17,2025-04-12T17:01:27.339000+00:00,38.179,54.146,31.034,200.0,185.0,False,123.359,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064]",188.0
1257,10010,10,16,2025-04-12T17:01:36.317000+00:00,34.658,50.726,33.104,185.0,170.0,False,118.488,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064]",265.0
1257,10010,44,15,2025-04-12T17:01:48.518000+00:00,31.817,44.478,31.131,224.0,213.0,False,107.426,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064]",291.0
1257,10010,16,13,2025-04-12T17:02:12.309000+00:00,32.339,43.252,28.126,217.0,234.0,False,103.717,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064]",236.0
1257,10010,81,12,2025-04-12T17:02:19.934000+00:00,35.746,45.878,28.092,209.0,214.0,False,109.716,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064]",205.0
1257,10010,4,15,2025-04-12T17:02:27.329000+00:00,33.193,44.06,28.557,220.0,216.0,False,105.81,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064]",225.0
1257,10010,22,15,2025-04-12T17:05:16.347000+00:00,,49.813,25.028,172.0,225.0,True,289.765,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2049]",123.0
1257,10010,12,18,2025-04-12T17:05:21.230000+00:00,,54.514,25.919,155.0,182.0,True,271.064,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",66.0
1257,10010,63,18,2025-04-12T17:05:34.685000+00:00,,55.048,27.493,184.0,161.0,True,250.644,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",98.0
1257,10010,44,16,2025-04-12T17:05:46.614000+00:00,,53.663,29.524,206.0,167.0,True,251.681,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",126.0
1257,10010,16,14,2025-04-12T17:05:57.448000+00:00,,51.135,27.358,190.0,189.0,True,240.149,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",114.0
1257,10010,10,17,2025-04-12T17:06:06.867000+00:00,,48.971,26.239,188.0,231.0,True,270.437,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048]",99.0
1257,10010,1,15,2025-04-12T17:06:22.297000+00:00,,52.482,25.206,169.0,216.0,True,353.47,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048]",103.0
1257,10010,81,13,2025-04-12T17:06:27.407000+00:00,,53.727,29.955,200.0,180.0,True,267.283,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",73.0
1257,10010,4,16,2025-04-12T17:06:32.908000+00:00,,49.136,33.604,176.0,190.0,True,269.545,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049]",97.0
1257,10010,55,17,2025-04-12T17:06:45.548000+00:00,,50.203,28.539,221.0,244.0,True,345.86,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2049]",45.0
1257,10010,22,16,2025-04-12T17:07:10.530000+00:00,29.026,39.377,22.9,242.0,272.0,False,91.303,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2048, 2048, 2048, 2048, 2049, 2049, 2048]","[2049, 2049, 2049, 2049, 2049, 2048, 2049]",315.0
1257,10010,12,19,2025-04-12T17:07:29.347000+00:00,28.836,38.786,22.591,244.0,273.0,False,90.213,"[2049, 2049, 2049, 2048, 2049, 2049, 2049, 2049, 2051, 2051]","[2049, 2049, 2049, 2049, 2048, 2049, 2049, 2048, 2049, 2049, 2049]","[2048, 2049, 2048, 2048, 2048, 2048, 2049]",317.0
1257,10010,63,19,2025-04-12T17:07:41.350000+00:00,28.771,38.71,22.528,243.0,274.0,False,90.009,"[2049, 2049, 2049, 2049, 2049, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2049, 2049, 2049, 2049, 2049, 2051, 2049, 2048, 2051]","[2049, 2051, 2051, 2048, 2049, 2048, 2048]",318.0
1257,10010,44,17,2025-04-12T17:07:47.680000+00:00,28.955,39.058,22.759,243.0,271.0,False,90.772,"[2049, 2049, 2049, 2048, 2051, 2049, 2049, 2049, 2049, 2049]","[2048, 2048, 2049, 2051, 2049, 2049, 2051, 2048, 2049, 2049, 2049]","[2049, 2049, 2049, 2048, 2048, 2048, 2048]",319.0
1257,10010,16,15,2025-04-12T17:07:56.186000+00:00,28.926,38.714,22.535,243.0,271.0,False,90.175,"[2048, 2048, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2051, 2051, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2051, 2049, 2048]",319.0
1257,10010,10,18,2025-04-12T17:08:05.279000+00:00,28.883,38.694,22.639,245.0,273.0,False,90.216,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2051, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2051, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2048]",319.0
1257,10010,1,16,2025-04-12T17:08:21.755000+00:00,28.88,38.855,22.688,243.0,274.0,False,90.423,"[2049, 2049, 2051, 2049, 2049, 2049, 2049, 2051, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2048, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2048, 2049, 2048, 2048]",319.0
1257,10010,81,14,2025-04-12T17:08:36.987000+00:00,28.784,38.574,22.483,243.0,273.0,False,89.841,"[2048, 2048, 2048, 2048, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2051, 2048, 2048, 2049, 2049, 2049, 2048, 2049, 2049, 2049]","[2051, 2049, 2049, 2048, 2048, 2049, 2048]",314.0
1257,10010,22,17,2025-04-12T17:08:41.817000+00:00,44.562,46.273,,183.0,211.0,False,,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",[2048],101.0
1257,10010,4,17,2025-04-12T17:08:42.653000+00:00,29.007,38.678,22.582,242.0,274.0,False,90.267,"[2051, 2051, 2048, 2048, 2048, 2048, 2048, 2049, 2049, 2048]","[2049, 2049, 2049, 2048, 2048, 2049, 2049, 2049, 2051, 2051, 2049]","[2049, 2049, 2049, 2049, 2049, 2048, 2048]",315.0
1257,10010,55,18,2025-04-12T17:08:51.139000+00:00,28.894,39.063,22.723,242.0,271.0,False,90.68,"[2049, 2049, 2049, 2049, 2049, 2048, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2048, 2048]",316.0
1257,10010,12,20,2025-04-12T17:08:59.589000+00:00,38.402,50.982,,173.0,187.0,False,,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",[2048],238.0
1257,10010,63,20,2025-04-12T17:09:11.351000+00:00,41.189,51.988,35.754,179.0,173.0,False,128.931,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064]",140.0
1257,10010,44,18,2025-04-12T17:09:18.358000+00:00,39.333,52.132,,184.0,179.0,False,,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",[2048],172.0
1257,10010,16,16,2025-04-12T17:09:26.289000+00:00,37.987,51.311,37.417,182.0,168.0,False,126.715,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064]",182.0
1257,10010,10,19,2025-04-12T17:09:35.403000+00:00,37.841,52.472,,157.0,178.0,False,,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",[2048],261.0
1257,10010,1,17,2025-04-12T17:09:52.238000+00:00,40.283,49.587,,173.0,213.0,False,,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",[2048],161.0
1257,10010,81,15,2025-04-12T17:10:06.926000+00:00,38.22,49.66,42.089,184.0,172.0,False,129.969,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064]",174.0
1257,10010,4,18,2025-04-12T17:10:12.927000+00:00,35.147,48.867,,183.0,180.0,False,,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",[2048],210.0
1257,10010,55,19,2025-04-12T17:10:21.833000+00:00,38.472,51.688,,176.0,183.0,False,,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",[2048],233.0
1258,10018,31,1,,,35.811,33.645,247.0,282.0,True,,"[2064, 2064, 2064, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2051, 2051, 2051]",270.0
1258,10018,87,1,2025-04-19T17:00:14.260000+00:00,,34.675,32.387,255.0,297.0,True,,"[2064, 2064, 2064, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2051, 2051, 2051, 2051, 2051, 2051, 2051]",302.0
1258,10018,7,1,2025-04-19T17:00:23.729000+00:00,,39.886,32.703,288.0,271.0,True,,"[2064, 2064, 2064, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2051, 2049, 2049, 2049]","[2049, 2051, 2051, 2049, 2049, 2049, 2051, 2051, 2051, 2051]",262.0
1258,10018,27,1,2025-04-19T17:00:31.671000+00:00,,35.063,34.386,264.0,230.0,True,,"[2064, 2064, 2064, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2051, 2049, 2049, 2049, 2049, 2051]",277.0
