meeting_key,session_key,driver_number,lap_number,date_start,duration_sector_1,duration_sector_2,duration_sector_3,i1_speed,i2_speed,is_pit_out_lap,lap_duration,segments_sector_1,segments_sector_2,segments_sector_3,st_speed,sector_sum,avg_speed_est
1258,10018,18,3,2025-04-19T17:04:44.790000+00:00,40.427,35.317,41.229,260.0,214.0,0,116.973,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2064, 2064]",210.0,116.973,228.0
1258,10018,4,3,2025-04-19T17:04:58.790000+00:00,47.674,35.186,39.283,225.0,252.0,0,122.143,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",234.0,122.143,237.0
1258,10018,16,3,2025-04-19T17:05:16.093000+00:00,47.934,39.078,37.086,229.0,181.0,0,124.098,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2064, 2064]",306.0,124.098,238.66666666666666
1258,10018,1,2,2025-04-19T17:05:17.421000+00:00,31.97,27.841,28.337,296.0,329.0,0,88.148,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2051, 2051]","[2049, 2049, 2049, 2051, 2049, 2049, 2049]","[2051, 2049, 2049, 2049, 2049, 2049, 2048, 2049, 2048, 2048]",333.0,88.148,319.3333333333333
1258,10018,44,3,2025-04-19T17:05:25.359000+00:00,50.1,36.331,42.026,180.0,237.0,0,128.457,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2064, 2064]",244.0,128.45700000000002,220.33333333333334
1258,10018,22,2,2025-04-19T17:05:42.342000+00:00,32.22,27.83,28.374,294.0,330.0,0,88.424,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2048, 2049, 2049, 2048]",334.0,88.42399999999999,319.3333333333333
1258,10018,7,4,2025-04-19T17:05:44.729000+00:00,43.883,36.495,35.428,250.0,248.0,0,115.806,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2051]",207.0,115.806,235.0
1258,10018,81,2,2025-04-19T17:05:50.537000+00:00,32.028,27.771,28.22,295.0,322.0,0,88.019,"[2049, 2049, 2049, 2049, 2049, 2049, 2051, 2049, 2049]","[2049, 2051, 2049, 2049, 2051, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2051, 2048, 2048, 2048]",333.0,88.019,316.6666666666667
1258,10018,23,4,2025-04-19T17:06:11.006000+00:00,32.184,27.916,28.529,296.0,327.0,0,88.629,"[None, 2049, 2048, 2048, 2049, 2049, 2049, 2049, 2048]","[2049, 2049, 2051, 2049, 2048, 2048, 2049]","[2048, 2048, 2049, 2049, 2049, 2048, 2048, 2048, 2048]",333.0,88.62899999999999,318.6666666666667
1258,10018,63,2,2025-04-19T17:06:18.053000+00:00,32.295,27.724,28.263,294.0,328.0,0,88.282,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2051, 2049, 2049, 2049]","[2049, 2049, 2051, 2049, 2049, 2049, 2048, 2048, 2048]",333.0,88.28200000000001,318.3333333333333
1258,10018,12,2,2025-04-19T17:06:28.247000+00:00,32.528,27.802,28.267,294.0,325.0,0,88.597,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2051, 2049, 2049, 2049, 2049, 2048, 2048, 2048, 2048]",331.0,88.597,316.6666666666667
1258,10018,10,4,2025-04-19T17:06:28.763000+00:00,52.381,35.763,33.921,243.0,297.0,0,122.065,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",295.0,122.065,278.3333333333333
1258,10018,55,4,2025-04-19T17:06:32.903000+00:00,57.291,38.948,33.512,217.0,280.0,0,129.751,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049, 2049, 2049, 2049]",300.0,129.751,265.6666666666667
1258,10018,1,3,2025-04-19T17:06:45.688000+00:00,48.533,36.018,39.931,245.0,243.0,0,124.482,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2064, 2064]",218.0,124.482,235.33333333333334
1258,10018,4,4,2025-04-19T17:07:00.861000+00:00,54.4,36.587,37.715,231.0,261.0,0,128.702,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2051, 2051]",270.0,128.702,254.0
1258,10018,6,2,2025-04-19T17:07:06.516000+00:00,32.327,27.885,28.554,297.0,327.0,0,88.766,"[2049, 2049, 2049, 2051, 2049, 2049, 2049, 2049, 2049]","[2051, 2049, 2051, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2048, 2048, 2048]",334.0,88.766,319.3333333333333
1258,10018,22,3,2025-04-19T17:07:10.891000+00:00,48.776,36.41,41.137,196.0,278.0,0,126.323,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2064, 2064]",274.0,126.32300000000001,249.33333333333334
1258,10018,81,3,2025-04-19T17:07:18.500000+00:00,44.022,41.087,41.496,240.0,266.0,0,126.605,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2064, 2064]",276.0,126.60500000000002,260.6666666666667
1258,10018,23,5,2025-04-19T17:07:39.629000+00:00,44.044,31.345,33.225,269.0,309.0,0,108.614,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2064, 2064]",312.0,108.614,296.6666666666667
1258,10018,7,5,2025-04-19T17:07:40.504000+00:00,32.383,28.097,28.373,296.0,327.0,0,88.853,"[2051, 2048, 2048, 2048, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2048, 2048]","[2049, 2049, 2051, 2049, 2048, 2049, 2048, 2048, 2048]",335.0,88.85300000000001,319.3333333333333
1258,10018,63,3,2025-04-19T17:07:46.285000+00:00,52.759,37.09,39.092,248.0,294.0,0,128.941,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2064, 2064]",257.0,128.941,266.3333333333333
1258,10018,30,2,2025-04-19T17:07:48.904000+00:00,32.513,28.021,28.336,295.0,325.0,0,88.87,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2048, 2048, 2048, 2048]",330.0,88.87,316.6666666666667
1258,10018,12,3,2025-04-19T17:07:56.744000+00:00,47.669,38.227,37.639,174.0,228.0,0,123.535,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2064, 2064]",300.0,123.535,234.0
1258,10018,5,5,2025-04-19T17:08:11.501000+00:00,33.052,28.129,28.455,295.0,330.0,0,89.636,"[2048, 2051, 2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2049, 2049, 2051, 2049, 2048, 2048, 2048]","[2049, 2049, 2049, 2048, 2049, 2048, 2049, 2049, 2048, 2048]",335.0,89.636,320.0
1258,10018,31,5,2025-04-19T17:08:20.580000+00:00,32.832,28.189,28.377,292.0,328.0,0,89.398,"[2048, 2049, 2048, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2048, 2049, 2049, 2049, 2049, 2049]","[2048, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",333.0,89.398,317.6666666666667
1258,10018,10,5,2025-04-19T17:08:30.954000+00:00,32.29,28.197,28.405,296.0,328.0,0,88.892,"[None, 2048, 2048, 2048, 2048, 2049, 2049, 2049, 2049]","[2049, 2048, 2049, 2049, 2048, 2048, 2048]","[2048, 2048, 2049, 2049, 2049, 2048, 2048, 2048, 2048, 2048]",336.0,88.892,320.0
1258,10018,6,3,2025-04-19T17:08:35.188000+00:00,44.571,35.066,42.595,266.0,301.0,0,122.232,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2064, 2064]",295.0,122.232,287.3333333333333
1258,10018,87,5,2025-04-19T17:08:36.761000+00:00,32.54,27.975,28.335,292.0,327.0,0,88.85,"[2049, 2049, 2049, 2048, 2049, 2049, 2048, 2049, 2048]","[2048, 2049, 2048, 2049, 2048, 2049, 2048]","[2049, 2049, 2049, 2049, 2048, 2049, 2048, 2048, 2048, 2048]",332.0,88.85,317.0
1258,10018,55,5,2025-04-19T17:08:42.699000+00:00,32.306,28.011,28.393,297.0,328.0,0,88.71,"[2049, 2049, 2049, 2048, 2048, 2049, 2049, 2049, 2049]","[2049, 2048, 2049, 2049, 2049, 2049, 2049]","[2049, 2048, 2049, 2049, 2049, 2049, 2048, 2048, 2048, 2048]",334.0,88.71,319.6666666666667
1258,10018,14,5,2025-04-19T17:08:49.933000+00:00,32.093,27.928,28.527,295.0,323.0,0,88.548,"[2048, 2049, 2049, 2048, 2049, 2049, 2049, 2049, 2049]","[2048, 2048, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2048, 2049, 2048, 2048, 2048, 2048]",332.0,88.548,316.6666666666667
1258,10018,27,5,2025-04-19T17:08:58.306000+00:00,32.477,27.982,28.323,298.0,334.0,0,88.782,"[2048, 2049, 2049, 2048, 2048, 2048, 2048, 2049, 2049]","[2051, 2048, 2049, 2049, 2048, 2051, 2051]","[2051, 2048, 2048, 2048, 2049, 2049, 2048, 2048, 2049, 2049]",338.0,88.782,323.3333333333333
1258,10018,18,5,2025-04-19T17:09:04.337000+00:00,32.072,28.054,28.519,293.0,324.0,0,88.645,"[2048, 2049, 2049, 2048, 2049, 2049, 2049, 2049, 2049]","[2049, 2048, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2048, 2048, 2048, 2048]",334.0,88.64500000000001,317.0
1258,10018,7,6,2025-04-19T17:09:09.292000+00:00,49.925,33.377,37.078,258.0,246.0,0,120.38,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2064, 2064]",293.0,120.38,265.6666666666667
1258,10018,4,5,2025-04-19T17:09:09.698000+00:00,31.801,27.831,28.173,296.0,327.0,0,87.805,"[2051, 2049, 2049, 2049, 2049, 2051, 2051, 2048, 2048]","[2049, 2048, 2049, 2048, 2049, 2049, 2049]","[2048, 2048, 2051, 2049, 2048, 2049, 2048, 2048, 2048, 2048]",333.0,87.80499999999999,318.6666666666667
1258,10018,30,3,2025-04-19T17:09:17.655000+00:00,40.07,32.846,37.985,261.0,251.0,0,110.901,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2064, 2064]",264.0,110.901,258.6666666666667
1258,10018,5,6,2025-04-19T17:09:41.120000+00:00,40.775,32.46,43.679,264.0,278.0,0,116.914,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2064, 2064]",183.0,116.914,241.66666666666666
1258,10018,31,6,2025-04-19T17:09:49.964000+00:00,37.949,31.159,36.325,265.0,303.0,0,105.433,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2064, 2064]",278.0,105.433,282.0
1258,10018,10,6,2025-04-19T17:09:59.886000+00:00,41.337,31.682,35.153,267.0,259.0,0,108.172,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2064, 2064]",307.0,108.172,277.6666666666667
1258,10018,87,6,2025-04-19T17:10:05.417000+00:00,35.858,31.662,35.671,269.0,252.0,0,103.191,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2064, 2064]",313.0,103.191,278.0
1258,10018,55,6,2025-04-19T17:10:11.386000+00:00,37.346,36.979,33.511,264.0,295.0,0,107.836,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2064, 2064]",319.0,107.83599999999998,292.6666666666667
1258,10018,14,6,2025-04-19T17:10:18.483000+00:00,47.123,34.99,39.778,247.0,232.0,0,121.891,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2064, 2064]",234.0,121.89099999999999,237.66666666666666
1258,10018,44,5,2025-04-19T17:10:19.483000+00:00,32.34,27.947,28.355,295.0,330.0,0,88.642,"[2048, 2048, 2049, 2049, 2049, 2049, 2048, 2048, 2048]","[2049, 2049, 2049, 2049, 2048, 2049, 2048]","[2049, 2049, 2049, 2049, 2049, 2048, 2048, 2049, 2048, 2048]",336.0,88.64200000000001,320.3333333333333
1258,10018,16,5,2025-04-19T17:10:24.446000+00:00,32.259,28.025,30.545,295.0,331.0,0,90.829,"[2048, 2049, 2048, 2049, 2051, 2049, 2049, 2049, 2048]","[2048, 2048, 2048, 2049, 2048, 2049, 2049]","[2049, 2048, 2049, 2049, 2051, 2048, 2048, 2048, 2048, 2048]",336.0,90.82900000000001,320.6666666666667
1258,10018,27,6,2025-04-19T17:10:27.123000+00:00,38.412,30.512,34.688,269.0,295.0,0,103.612,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2064, 2064]",311.0,103.61200000000001,291.6666666666667
1258,10018,18,6,2025-04-19T17:10:32.878000+00:00,40.013,32.239,39.393,260.0,268.0,0,111.645,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2064, 2064]",269.0,111.645,265.6666666666667
1258,10018,4,6,2025-04-19T17:10:37.405000+00:00,41.658,35.547,41.211,254.0,207.0,0,118.416,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2064, 2064]",204.0,118.416,221.66666666666666
1258,10018,44,6,2025-04-19T17:11:48.184000+00:00,52.383,37.817,35.682,245.0,273.0,0,125.882,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2064, 2064]",303.0,125.882,273.6666666666667
1258,10018,16,6,2025-04-19T17:11:55.215000+00:00,59.256,38.32,36.304,232.0,251.0,0,133.88,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2064, 2064]",272.0,133.88,251.66666666666666
1258,10018,23,7,2025-04-19T17:12:41.872000+00:00,31.964,28.006,28.309,297.0,324.0,0,88.279,"[2048, 2049, 2049, 2049, 2049, 2048, 2048, 2048, 2049]","[2049, 2049, 2048, 2048, 2048, 2048, 2048]","[2049, 2049, 2051, 2048, 2049, 2048, 2048, 2048, 2048, 2048]",332.0,88.279,317.6666666666667
1258,10018,23,8,2025-04-19T17:14:10.222000+00:00,46.435,37.665,36.733,241.0,156.0,0,120.833,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2064, 2064]",276.0,120.833,224.33333333333334
1258,10018,81,5,2025-04-19T17:14:35.718000+00:00,31.901,27.71,28.29,295.0,325.0,0,87.901,"[2048, 2048, 2049, 2049, 2049, 2051, 2049, 2048, 2048]","[2049, 2051, 2048, 2049, 2048, 2049, 2049]","[2049, 2048, 2048, 2048, 2048, 2051, 2048, 2048, 2048]",330.0,87.90100000000001,316.6666666666667
1258,10018,12,5,2025-04-19T17:15:03.072000+00:00,32.232,27.743,28.153,295.0,327.0,0,88.128,"[2048, 2049, 2048, 2049, 2048, 2049, 2049, 2049, 2049]","[2051, 2048, 2048, 2051, 2048, 2049, 2049]","[2049, 2048, 2048, 2049, 2049, 2048, 2048, 2049, 2049, 2049]",332.0,88.12799999999999,318.0
1258,10018,7,8,2025-04-19T17:15:13.013000+00:00,32.223,28.123,28.393,297.0,325.0,0,88.739,"[2048, 2049, 2051, 2048, 2049, 2048, 2049, 2049, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048]",336.0,88.739,319.3333333333333
1258,10018,6,5,2025-04-19T17:15:26.912000+00:00,32.225,27.994,28.352,296.0,325.0,0,88.571,"[2049, 2048, 2049, 2051, 2049, 2048, 2048, 2049, 2048]","[2049, 2048, 2048, 2048, 2049, 2049, 2048]","[2049, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2049, 2049]",329.0,88.571,316.6666666666667
1258,10018,1,5,2025-04-19T17:15:37.048000+00:00,31.874,27.813,28.091,295.0,330.0,0,87.778,"[2048, 2049, 2049, 2049, 2051, 2048, 2049, 2048, 2048]","[2049, 2049, 2049, 2048, 2048, 2049, 2049]","[2049, 2051, 2049, 2049, 2051, 2048, 2048, 2049, 2049, 2048]",335.0,87.77799999999999,320.0
1258,10018,55,8,2025-04-19T17:15:46.623000+00:00,32.096,27.952,28.306,297.0,325.0,0,88.354,"[2049, 2049, 2049, 2048, 2049, 2049, 2049, 2049, 2048]","[2049, 2049, 2049, 2048, 2049, 2048, 2048]","[2049, 2049, 2048, 2048, 2048, 2049, 2048, 2048, 2048]",332.0,88.354,318.0
1258,10018,30,5,2025-04-19T17:15:55.775000+00:00,32.295,28.003,28.263,295.0,325.0,0,88.561,"[2049, 2049, 2049, 2048, 2048, 2049, 2049, 2049, 2048]","[2048, 2048, 2048, 2049, 2048, 2049, 2048]","[2049, 2049, 2048, 2049, 2048, 2049, 2048, 2049, 2049]",330.0,88.561,316.6666666666667
1258,10018,81,6,2025-04-19T17:16:03.498000+00:00,43.978,43.366,36.978,168.0,166.0,0,124.322,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2064, 2064]",273.0,124.322,202.33333333333334
1258,10018,31,8,2025-04-19T17:16:06.451000+00:00,32.718,28.042,28.332,293.0,325.0,0,89.092,"[2049, 2049, 2048, 2048, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2048]","[2048, 2049, 2048, 2048, 2048, 2049, 2049, 2049, 2049, 2048]",331.0,89.09200000000001,316.3333333333333
1258,10018,22,5,2025-04-19T17:16:17.311000+00:00,32.028,27.891,28.307,294.0,326.0,0,88.226,"[2049, 2049, 2049, 2048, 2049, 2049, 2049, 2049, 2048]","[2048, 2048, 2049, 2049, 2048, 2048, 2048]","[2048, 2049, 2049, 2049, 2048, 2048, 2048, 2048, 2049]",335.0,88.226,318.3333333333333
1258,10018,10,8,2025-04-19T17:16:25.451000+00:00,32.136,28.027,28.258,294.0,327.0,0,88.421,"[2049, 2048, 2049, 2049, 2049, 2048, 2049, 2049, 2048]","[2048, 2049, 2049, 2049, 2049, 2048, 2048]","[2049, 2049, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048]",334.0,88.421,318.3333333333333
1258,10018,87,8,2025-04-19T17:16:29.724000+00:00,32.497,27.817,28.222,292.0,327.0,0,88.536,"[2049, 2049, 2049, 2048, 2049, 2048, 2049, 2049, 2048]","[2048, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2048, 2049, 2049, 2048, 2048, 2048, 2048, 2049, 2049]",333.0,88.536,317.3333333333333
1258,10018,12,6,2025-04-19T17:16:31.273000+00:00,48.967,35.311,39.46,200.0,254.0,0,123.738,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2064, 2064]",265.0,123.738,239.66666666666666
1258,10018,7,9,2025-04-19T17:16:41.695000+00:00,48.331,38.009,37.299,215.0,256.0,0,123.639,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2064, 2064]",292.0,123.63900000000001,254.33333333333334
1258,10018,14,8,2025-04-19T17:16:41.886000+00:00,32.032,27.92,43.658,293.0,321.0,0,103.61,"[2049, 2051, 2049, 2048, 2049, 2048, 2048, 2049, 2049]","[2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2064, 2064]",234.0,103.61,282.6666666666667
1258,10018,18,8,2025-04-19T17:16:48+00:00,32.537,28.17,28.478,289.0,323.0,0,89.185,"[2049, 2049, 2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2049, 2049, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048]",331.0,89.185,314.3333333333333
1258,10018,6,6,2025-04-19T17:16:55.375000+00:00,48.199,31.439,40.552,241.0,297.0,0,120.19,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2064, 2064]",300.0,120.19,279.3333333333333
1258,10018,27,8,2025-04-19T17:16:59.860000+00:00,47.062,34.022,36.106,271.0,277.0,0,117.19,"[2049, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2064, 2064]",299.0,117.19,282.3333333333333
1258,10018,1,6,2025-04-19T17:17:04.907000+00:00,47.654,36.141,41.751,184.0,214.0,0,125.546,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2064, 2064]",220.0,125.54599999999999,206.0
1258,10018,5,8,2025-04-19T17:17:05.653000+00:00,58.215,38.437,42.43,280.0,248.0,0,139.082,"[2051, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2064, 2064]",237.0,139.082,255.0
1258,10018,55,9,2025-04-19T17:17:14.794000+00:00,44.855,37.321,38.83,164.0,234.0,0,121.006,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2064, 2064]",262.0,121.00599999999999,220.0
1258,10018,44,8,2025-04-19T17:17:19.700000+00:00,32.236,27.889,28.247,295.0,328.0,0,88.372,"[2048, 2049, 2049, 2048, 2051, 2049, 2049, 2049, 2049]","[2048, 2048, 2049, 2049, 2049, 2049, 2048]","[2049, 2049, 2048, 2048, 2048, 2049, 2048, 2049, 2049, 2048]",333.0,88.372,318.6666666666667
1258,10018,30,6,2025-04-19T17:17:24.310000+00:00,43.495,36.343,43.36,256.0,186.0,0,123.198,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2064, 2064]",250.0,123.198,230.66666666666666
1258,10018,16,8,2025-04-19T17:17:27.607000+00:00,32.074,28.305,41.212,298.0,253.0,0,101.591,"[2049, 2048, 2048, 2048, 2048, 2049, 2051, 2049, 2051]","[2048, 2049, 2049, 2048, 2049, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2064, 2064]",216.0,101.59100000000001,255.66666666666666
1258,10018,31,9,2025-04-19T17:17:35.674000+00:00,47.624,35.386,40.668,225.0,231.0,0,123.678,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2064, 2064]",232.0,123.678,229.33333333333334
1258,10018,63,5,2025-04-19T17:17:42.016000+00:00,50.942,37.085,39.491,254.0,268.0,0,127.518,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2064, 2064]",259.0,127.518,260.3333333333333
1258,10018,22,6,2025-04-19T17:17:45.547000+00:00,51.044,36.486,38.373,227.0,251.0,0,125.903,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2064, 2064]",278.0,125.90299999999999,252.0
